host,port,endpoint,source,declared_region,declared_speed_MBps,measured_speed_MBps,latency_ms,exit_ip,exit_country_code,exit_region_name,cf_colo,is_cloudflare,service_score,google_ok,youtube_ok,gpt_ok,service_error,selection_stage,status,error,raw_line
cloudflare-ip.mofashi.ltd,443,cloudflare-ip.mofashi.ltd:443,bestcf_pages_dev_vps789_top100_txt,,,,786,,,未知,,,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,cloudflare-ip.mofashi.ltd:443#VPS789优选 | cloudflare-ip.mofashi.ltd
104.21.27.83,443,104.21.27.83:443,raw_githubusercontent_com_hubbylei_bestcf_refs_heads_main_bestcf_txt,,,,790,,,未知,,True,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,104.21.27.83
cloudflare.idc.rocks,2096,cloudflare.idc.rocks:2096,moistr,,,,798,,,未知,,,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,cloudflare.idc.rocks:2096#MoistR优选 | 优选域名 02 | cloudflare.idc.rocks:2096
104.21.0.1,443,104.21.0.1:443,bestcf_pages_dev_gslege_DE_txt,DE,,,807,,,未知,,True,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,104.21.0.1:443#Gslege优选 | de 【德国】 DE | 104.21.0.1
yg9.ygkkk.dpdns.org,443,yg9.ygkkk.dpdns.org:443,bestcf_pages_dev_vps789_top10_txt,,,,807,,,未知,,,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,yg9.ygkkk.dpdns.org:443#VPS789优选 | yg9.ygkkk.dpdns.org
baka.fun,443,baka.fun:443,bestcf_pages_dev_vps789_top100_txt,,,,832,,,未知,,,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,baka.fun:443#VPS789优选 | baka.fun
2803:f800:54:7c1a:d3de:2cf6:9df2:2ac2,443,[2803:f800:54:7c1a:d3de:2cf6:9df2:2ac2]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,DE,,,852,,,未知,,True,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,[2803:f800:54:7c1a:d3de:2cf6:9df2:2ac2]:443#IPDBv6-073514
2606:4700:5a::89c:e31,443,[2606:4700:5a::89c:e31]:443,bestcf_pages_dev_vvhan_ipv6_txt,日本,,,882,,,未知,,True,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,[2606:4700:5a::89c:e31]:443#vvHan优选 | 电信 | NRT | 2606:4700:5a::89c:e31
64.186.231.175,443,64.186.231.175:443,tiancheng2,US,,,890,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,64.186.231.175:443#天诚优选2 | 大漂亮国 | US | 64.186.231.175:443
64.186.234.108,443,64.186.234.108:443,tiancheng2,US,,,896,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,64.186.234.108:443#天诚优选2 | 大漂亮国 | US | 64.186.234.108:443
162.159.44.214,443,162.159.44.214:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,898,,,未知,,True,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,162.159.44.214:443#US-2229e8
154.26.187.44,8443,154.26.187.44:8443,tiancheng2,US,,,899,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,154.26.187.44:8443#天诚优选2 | 大漂亮国 | US | 154.26.187.44:8443
154.17.25.156,8443,154.17.25.156:8443,tiancheng2,US,,,902,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,154.17.25.156:8443#天诚优选2 | 大漂亮国 | US | 154.17.25.156:8443
64.186.255.128,443,64.186.255.128:443,raw_githubusercontent_com_svip_s_cloudflare_ip_refs_heads_main_best_ips_txt,US,,,909,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,64.186.255.128:443#US [优选高速 178.05ms 9.14Mbps]
92.243.74.4,8443,92.243.74.4:8443,bestcf_pages_dev_tiancheng_all_txt,SG,,,909,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,92.243.74.4:8443#天诚优选1 | 坡县狮城 | SG | 92.243.74.4:8443
154.17.3.148,443,154.17.3.148:443,tiancheng2,US,,,912,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,154.17.3.148:443#天诚优选2 | 大漂亮国 | US | 154.17.3.148:443
64.186.245.166,443,64.186.245.166:443,raw_githubusercontent_com_svip_s_cloudflare_ip_refs_heads_main_best_ips_txt,US,,,913,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,64.186.245.166:443#US [优选高速 161.36ms 9.66Mbps]
64.186.233.224,443,64.186.233.224:443,tiancheng2,US,,,918,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,64.186.233.224:443#天诚优选2 | 大漂亮国 | US | 64.186.233.224:443
64.186.236.235,443,64.186.236.235:443,tiancheng2,US,,,929,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,64.186.236.235:443#天诚优选2 | 大漂亮国 | US | 64.186.236.235:443
64.186.232.121,443,64.186.232.121:443,raw_githubusercontent_com_svip_s_cloudflare_ip_refs_heads_main_best_ips_txt,US,,,934,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,64.186.232.121:443#US [优选高速 162.55ms 9.57Mbps]
154.26.181.85,443,154.26.181.85:443,moistr,US,,,945,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,154.26.181.85:443#MoistR优选 | 大漂亮国 | US | 154.26.181.85:443
154.26.184.229,8443,154.26.184.229:8443,tiancheng2,US,,,945,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,154.26.184.229:8443#天诚优选2 | 大漂亮国 | US | 154.26.184.229:8443
64.186.228.41,443,64.186.228.41:443,raw_githubusercontent_com_svip_s_cloudflare_ip_refs_heads_main_best_ips_txt,US,,,948,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,64.186.228.41:443#US [优选高速 178.35ms 8.54Mbps]
154.17.229.126,8443,154.17.229.126:8443,moistr,US,,,958,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,154.17.229.126:8443#MoistR优选 | 大漂亮国 | US | 154.17.229.126:8443
14.52.210.173,12312,14.52.210.173:12312,bestcf_pages_dev_tiancheng_all_txt,KR,,,976,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,14.52.210.173:12312#天诚优选1 | 泡菜欧巴 | KR | 14.52.210.173:12312
8.35.211.17,443,8.35.211.17:443,raw_githubusercontent_com_Senflare_Senflare_IP_refs_heads_main_IPlist_Pro_txt,,,,986,,,未知,,False,0,,,,,,latency_pool_skipped,time budget reserved; batch_size=0; remaining_budget=-7.7s,8.35.211.17
207.57.128.53,443,207.57.128.53:443,xinyitang3,HK,,,370,82.21.84.92,GB,英国,,False,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",207.57.128.53:443#Mia优选 | HK @MiaChatChannel | 207.57.128.53:443
2a06:98c1:3121:cdc1:6b1b:cfe6:f0:eaa2,443,[2a06:98c1:3121:cdc1:6b1b:cfe6:f0:eaa2]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,450,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2a06:98c1:3121:cdc1:6b1b:cfe6:f0:eaa2]:443#Uouin-41f7810
162.159.153.144,443,162.159.153.144:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,456,82.21.84.72,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.153.144:443#US-500552
104.19.148.213,8443,104.19.148.213:8443,gshtwy_wetest_v4,香港,,,459,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.19.148.213:8443#移动-HKG-8443-WS-TLS
104.20.28.84,443,104.20.28.84:443,uouin,,0.24,,461,82.21.84.72,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.20.28.84:443#麒麟优选 | 联通 | 104.20.28.84 | 121.87ms | 0.24mb/s
104.17.171.106,443,104.17.171.106:443,gshtwy_wetest_v4,香港,,,462,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.171.106:443#移动-HKG-443-WS-TLS
2606:4700:8397::15a3:8989,2096,[2606:4700:8397::15a3:8989]:2096,moistr,,,,463,82.21.84.72,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:8397::15a3:8989]:2096#MoistR优选 | 移动 IPV6 03 | [2606:4700:8397::15a3:8989]:2096
108.162.198.3,443,108.162.198.3:443,gslege_jp,JP,,,466,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.198.3:443#Gslege优选 | jp 【日本】 JP | 108.162.198.3
104.18.40.163,443,104.18.40.163:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,467,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.18.40.163:443#US-6354c1
172.64.151.12,443,172.64.151.12:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,467,82.21.84.99,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.64.151.12:443#US-d91c16
104.18.45.189,443,104.18.45.189:443,raw_githubusercontent_com_Senflare_Senflare_IP_refs_heads_main_IPlist_Pro_txt,,,,469,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.18.45.189
104.17.27.222,443,104.17.27.222:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,470,82.21.84.78,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.27.222:443#US-895187
www.sloomb.com,443,www.sloomb.com:443,bestcf_pages_dev_vps789_top100_txt,,,,471,82.21.84.97,GB,英国,,,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",www.sloomb.com:443#VPS789优选 | www.sloomb.com
108.162.198.4,443,108.162.198.4:443,gslege_jp,JP,,,474,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.198.4:443#Gslege优选 | jp 【日本】 JP | 108.162.198.4
2606:4700:5a::78fa:b8bb,443,[2606:4700:5a::78fa:b8bb]:443,bestcf_pages_dev_vvhan_ipv6_txt,日本,,,475,82.21.84.78,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:5a::78fa:b8bb]:443#vvHan优选 | 电信 | NRT | 2606:4700:5a::78fa:b8bb
104.19.151.158,443,104.19.151.158:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,477,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.19.151.158:443#US-a495b3
162.159.40.116,2096,162.159.40.116:2096,gshtwy_wetest_v4,新加坡,,,477,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.40.116:2096#电信-SIN-2096-WS-TLS
2803:f800:54:d268:d660:b30b:cf:b3e7,443,[2803:f800:54:d268:d660:b30b:cf:b3e7]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,478,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2803:f800:54:d268:d660:b30b:cf:b3e7]:443#IPDBv6-184168
104.19.0.3,443,104.19.0.3:443,bestcf_pages_dev_gslege_US_txt,US,,,479,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.19.0.3:443#Gslege优选 | us 【美国】 US | 104.19.0.3
108.162.198.9,443,108.162.198.9:443,gslege_jp,JP,,,481,82.21.84.78,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.198.9:443#Gslege优选 | jp 【日本】 JP | 108.162.198.9
172.67.78.90,443,172.67.78.90:443,uouin,,2.0,,482,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.67.78.90:443#麒麟优选 | 联通 | 172.67.78.90 | 122.75ms | 2.00mb/s
yg11.ygkkk.dpdns.org,443,yg11.ygkkk.dpdns.org:443,bestcf_pages_dev_vps789_top100_txt,,,,483,82.21.84.78,GB,英国,,,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",yg11.ygkkk.dpdns.org:443#VPS789优选 | yg11.ygkkk.dpdns.org
104.19.148.121,443,104.19.148.121:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,489,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.19.148.121:443#US-d807d8
172.64.145.94,2096,172.64.145.94:2096,moistr,,,,491,82.21.84.99,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.64.145.94:2096#MoistR优选 | 移动优选 03 | 172.64.145.94:2096
108.162.198.11,2096,108.162.198.11:2096,moistr,,,,493,82.21.84.99,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.198.11:2096#MoistR优选 | 电信优选 02 | 108.162.198.11:2096
www.jimdo.com,443,www.jimdo.com:443,bestcf_pages_dev_vps789_top100_txt,,,,494,82.21.84.72,GB,英国,,,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",www.jimdo.com:443#VPS789优选 | www.jimdo.com
13.215.124.63,443,13.215.124.63:443,moistr,SG,,,366,82.21.84.62,GB,英国,,False,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",13.215.124.63:443#MoistR优选 | 坡县狮城 | SG | 13.215.124.63:443
205.186.67.17,443,205.186.67.17:443,junzhen_bj,MY,,,397,104.28.156.159,MY,马来西亚,,False,0,,,,,initial,region_not_preferred,"MY not in HK,JP,KR,SG,TW,US",205.186.67.17:443#MY [高速 by Jz 16M]
104.16.65.1,443,104.16.65.1:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,456,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.16.65.1:443#US-96d4d7
162.159.40.116,443,162.159.40.116:443,gshtwy_wetest_v4,新加坡,,,458,82.21.84.99,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.40.116:443#电信-SIN-443-WS-TLS
2606:4700:5a::9e4e:693,443,[2606:4700:5a::9e4e:693]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,460,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:5a::9e4e:693]:443#WeTestV6-85a386
2606:4700:3032:51e3:c843:4d45:6abc:ac15,443,[2606:4700:3032:51e3:c843:4d45:6abc:ac15]:443,bestcf_pages_dev_nirevil_ipv6_txt,,,,461,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:3032:51e3:c843:4d45:6abc:ac15]:443#NiREvil优选 | 移动 | Default | 13ms | 308mbps
2a06:98c1:3120:c39b:f77:4fc1:b18b:c12,443,[2a06:98c1:3120:c39b:f77:4fc1:b18b:c12]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,462,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2a06:98c1:3120:c39b:f77:4fc1:b18b:c12]:443#Uouin-d60d010
2606:4700:53::1ac4:b8e,443,[2606:4700:53::1ac4:b8e]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,464,82.21.84.72,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:53::1ac4:b8e]:443#WeTestV6-99f052
104.19.50.49,443,104.19.50.49:443,raw_githubusercontent_com_Senflare_Senflare_IP_refs_heads_main_IPlist_Pro_txt,,,,466,82.21.84.72,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.19.50.49
162.159.61.183,443,162.159.61.183:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,467,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.61.183:443#US-aa4d68
104.17.121.43,443,104.17.121.43:443,raw_githubusercontent_com_einsitang_my_fast_cf_ip_refs_heads_master_fastips_txt,,,,468,82.21.84.72,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.121.43
108.162.198.127,443,108.162.198.127:443,raw_githubusercontent_com_Senflare_Senflare_IP_refs_heads_main_IPlist_Pro_txt,,,,470,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.198.127
162.159.14.121,8443,162.159.14.121:8443,gshtwy_wetest_v4,新加坡,,,471,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.14.121:8443#电信-SIN-8443-WS-TLS
162.159.36.113,443,162.159.36.113:443,bestcf_pages_dev_nirevil_ipv4_txt,,,,472,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.36.113:443#NiREvil优选 | 电信 | 162.159.36.113 | Default | 74ms | 250mbps
104.18.47.201,443,104.18.47.201:443,raw_githubusercontent_com_Senflare_Senflare_IP_refs_heads_main_IPlist_Pro_txt,,,,474,82.21.84.78,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.18.47.201
162.159.40.175,2053,162.159.40.175:2053,gshtwy_wetest_v4,美国,,,475,82.21.84.78,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.40.175:2053#联通-LAX-2053-WS-TLS
172.64.147.110,443,172.64.147.110:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,476,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.64.147.110:443#US-c61ca3
162.159.25.133,443,162.159.25.133:443,gshtwy_wetest_v4,新加坡,,,477,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.25.133:443#电信-SIN-443-WS-TLS
190.93.244.1,443,190.93.244.1:443,bestcf_pages_dev_entryip_50_txt,,,,478,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",190.93.244.1:443#190.93.244.1 | 链路冗余段，提供差异化出口路径选择
104.18.46.37,443,104.18.46.37:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,479,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.18.46.37:443#US-58d2b4
104.17.52.107,443,104.17.52.107:443,raw_githubusercontent_com_einsitang_my_fast_cf_ip_refs_heads_master_fastips_txt,,,,481,82.21.84.72,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.52.107
104.18.0.2,443,104.18.0.2:443,bestcf_pages_dev_gslege_US_txt,US,,,482,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.18.0.2:443#Gslege优选 | us 【美国】 US | 104.18.0.2
104.19.148.213,2053,104.19.148.213:2053,gshtwy_wetest_v4,香港,,,483,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.19.148.213:2053#移动-HKG-2053-WS-TLS
108.162.198.8,443,108.162.198.8:443,gslege_jp,JP,,,485,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.198.8:443#Gslege优选 | jp 【日本】 JP | 108.162.198.8
test2.509666.xyz,443,test2.509666.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,488,82.21.84.97,GB,英国,,,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",test2.509666.xyz:443#VPS789优选 | test2.509666.xyz
104.17.147.31,2053,104.17.147.31:2053,gshtwy_wetest_v4,香港,,,490,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.147.31:2053#移动-HKG-2053-WS-TLS
162.159.40.103,2096,162.159.40.103:2096,gshtwy_wetest_v4,新加坡,,,440,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.40.103:2096#电信-SIN-2096-WS-TLS
104.25.0.1,443,104.25.0.1:443,bestcf_pages_dev_entryip_50_txt,,,,456,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.25.0.1:443#104.25.0.1 | 缓存加速段，国内跨网流媒体分发利器
172.64.32.5,443,172.64.32.5:443,bestcf_pages_dev_gslege_SG_txt,SG,,,458,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.64.32.5:443#Gslege优选 | sg 【新加坡】 SG | 172.64.32.5
104.17.115.211,443,104.17.115.211:443,uouin,,0.12,,461,82.21.84.78,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.115.211:443#麒麟优选 | 移动 | 104.17.115.211 | 91.25ms | 0.12mb/s
www.shopify.com,443,www.shopify.com:443,bestcf_pages_dev_vps789_top100_txt,,,,462,82.21.84.78,GB,英国,,,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",www.shopify.com:443#VPS789优选 | www.shopify.com
2a06:98c1:56::38f8:4281,2096,[2a06:98c1:56::38f8:4281]:2096,moistr,,,,464,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2a06:98c1:56::38f8:4281]:2096#MoistR优选 | 电信 IPV6 02 | [2a06:98c1:56::38f8:4281]:2096
104.25.0.2,443,104.25.0.2:443,bestcf_pages_dev_gslege_DE_txt,DE,,,466,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.25.0.2:443#Gslege优选 | de 【德国】 DE | 104.25.0.2
104.17.154.53,443,104.17.154.53:443,wetest,香港,,,467,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.154.53:443#微测优选 | 移动 | HKG | 104.17.154.53
104.17.21.242,443,104.17.21.242:443,raw_githubusercontent_com_einsitang_my_fast_cf_ip_refs_heads_master_fastips_txt,,,,469,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.21.242
104.17.120.94,443,104.17.120.94:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,470,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.120.94:443#US-777bc5
162.159.9.167,2053,162.159.9.167:2053,gshtwy_wetest_v4,新加坡,,,470,82.21.84.78,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.9.167:2053#电信-SIN-2053-WS-TLS
2a06:98c1:3121:c677:c614:7606:cec1:f722,443,[2a06:98c1:3121:c677:c614:7606:cec1:f722]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,471,82.21.84.99,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2a06:98c1:3121:c677:c614:7606:cec1:f722]:443#Uouin-5172f5
